id,EAP,HPL,MWS
id17949,0.6530306935310364,0.12677355110645294,0.2201957404613495
id15708,0.936663031578064,0.05790978670120239,0.00542723061516881
id18300,0.21966201066970825,0.018211474642157555,0.7621265649795532
id04039,0.772205650806427,0.1270809918642044,0.100713349878788
id12158,0.7909205555915833,0.1549222320318222,0.05415721237659454
id23197,0.016802016645669937,0.9580342173576355,0.0251638013869524
id25384,0.39423251152038574,0.5655413269996643,0.04022622108459473
id09070,0.10669343918561935,0.50091153383255,0.3923949897289276
id27734,0.8502537608146667,0.014153816737234592,0.13559244573116302
id27332,0.6829751133918762,0.297625333070755,0.019399555400013924
id00973,0.6641616225242615,0.2620476186275482,0.07379081845283508
id26625,0.06178571283817291,0.9085893034934998,0.02962501533329487
id24578,0.012289420701563358,0.977912425994873,0.009798213839530945
id05423,0.010164963081479073,0.9622810482978821,0.027553988620638847
id19124,0.09118332713842392,0.8432188630104065,0.0655977800488472
id00946,0.9294397234916687,0.009286023676395416,0.0612742155790329
id19229,0.7239329814910889,0.25594034790992737,0.02012673206627369
id05311,0.2150333821773529,0.7674563527107239,0.01751023903489113
id03289,0.6256389021873474,0.3502309024333954,0.024130184203386307
id17758,0.012174464762210846,0.9664603471755981,0.02136518992483616
id24336,0.00649053743109107,0.9674147367477417,0.026094721630215645
id00603,0.6621997356414795,0.03700942546129227,0.30079078674316406
id26467,0.6093165278434753,0.054159682244062424,0.3365238308906555
id27835,0.02230846881866455,0.03804503381252289,0.9396465420722961
id06861,0.23999160528182983,0.14631058275699615,0.6136977672576904
id23847,0.01321355253458023,0.001032868167385459,0.9857535362243652
id06174,0.7124679684638977,0.27230459451675415,0.015227396041154861
id10968,0.9784956574440002,0.015881188213825226,0.00562319764867425
id10881,0.9071170091629028,0.07280542701482773,0.020077582448720932
id03204,0.08072050660848618,0.27908381819725037,0.6401957273483276
id21921,0.8441674113273621,0.13907617330551147,0.01675640046596527
id06539,0.9535672068595886,0.002108304062858224,0.044324442744255066
id08880,0.22346383333206177,0.2168525755405426,0.5596835613250732
id14725,0.39248988032341003,0.05287962034344673,0.5546305179595947
id26107,0.6228567957878113,0.00868869386613369,0.3684544861316681
id07874,0.40668389201164246,0.5358866453170776,0.057429417967796326
id23638,0.9617166519165039,0.00616436405107379,0.032118942588567734
id13498,0.12629221379756927,0.17811770737171173,0.6955900192260742
id18940,0.024479374289512634,0.010678972117602825,0.9648416042327881
id02120,0.8192795515060425,0.1411415934562683,0.0395788736641407
id26663,0.1997712105512619,0.03283253312110901,0.7673962712287903
id20127,0.003517342731356621,0.005477387923747301,0.9910053014755249
id27922,0.29155051708221436,0.6274111866950989,0.08103825896978378
id15106,0.9346925020217896,0.038891833275556564,0.026415640488266945
id22158,0.009489133954048157,0.0006871530204080045,0.9898236393928528
id17029,0.11603184789419174,0.8618221282958984,0.022145990282297134
id02554,0.9226589798927307,0.04869028925895691,0.02865067683160305
id18454,0.041715919971466064,0.022553294897079468,0.9357308149337769
id09016,0.38604024052619934,0.009692131541669369,0.6042676568031311
id02307,0.8632405996322632,0.008855407126247883,0.12790395319461823
id01650,0.019056331366300583,0.001013346016407013,0.9799302816390991
id01254,0.5984342098236084,0.36015209555625916,0.04141364246606827
id12921,0.025736302137374878,0.0009667089907452464,0.9732969403266907
id05721,0.08039991557598114,0.0007478180341422558,0.9188522100448608
id05798,0.639140248298645,0.27547943592071533,0.08538033068180084
id04417,0.10163509845733643,0.004219957627356052,0.8941449522972107
id19620,0.9064100980758667,0.006953386124223471,0.08663655817508698
id22680,0.25882285833358765,0.7055866122245789,0.03559054806828499
id21992,0.2466157227754593,0.060174569487571716,0.693209707736969
id22823,0.14098301529884338,0.8340373039245605,0.024979691952466965
id12750,0.28636085987091064,0.033124811947345734,0.6805143356323242
id23220,0.14403289556503296,0.030281344428658485,0.8256857395172119
id11851,0.9086593985557556,0.041740529239177704,0.04960012063384056
id27438,0.7862085103988647,0.10318763554096222,0.11060384660959244
id00797,0.7300425171852112,0.011755715124309063,0.25820180773735046
id08593,0.8167645931243896,0.004439998418092728,0.17879538238048553
id01042,0.15677714347839355,0.5577317476272583,0.28549110889434814
id19898,0.8560624122619629,0.10671378672122955,0.03722379729151726
id24615,0.1489732712507248,0.4843437969684601,0.36668291687965393
id18594,0.10394800454378128,0.0072319600731134415,0.8888200521469116
id08534,0.05179006978869438,0.682997465133667,0.26521241664886475
id03889,0.5202302932739258,0.44079530239105225,0.03897439315915108
id04873,0.7055723667144775,0.2714534103870392,0.022974206134676933
id08264,0.9918915033340454,0.002084100153297186,0.006024404428899288
id10187,0.07076812535524368,0.010681351646780968,0.9185505509376526
id14278,0.5546544194221497,0.05079960450530052,0.3945460021495819
id22528,0.030516255646944046,0.962378203868866,0.0071055712178349495
id07416,0.071388378739357,0.6414793729782104,0.28713223338127136
id02857,0.808585524559021,0.06847723573446274,0.12293724715709686
id03875,0.0414404533803463,0.867831826210022,0.09072773158550262
id24437,0.024347439408302307,0.26775291562080383,0.7078996300697327
id24940,0.09569711238145828,0.04022008553147316,0.8640827536582947
id15070,0.8385040163993835,0.08428419381380081,0.07721178978681564
id14891,0.8026545643806458,0.16672833263874054,0.03061707876622677
id02110,0.7354339361190796,0.2368106245994568,0.027755487710237503
id24405,0.643541693687439,0.16624142229557037,0.19021685421466827
id00373,0.002548596356064081,0.0016308994963765144,0.9958205223083496
id12728,0.9176853895187378,0.005568346939980984,0.07674629986286163
id18958,0.9126885533332825,0.01729835383594036,0.07001309841871262
id17443,0.008698257617652416,0.9887703657150269,0.0025314411614090204
id03959,0.9923211932182312,0.0066721816547214985,0.0010066163958981633
id13218,0.5511787533760071,0.15735194087028503,0.2914693057537079
id01980,0.9564353823661804,0.03753453493118286,0.006030074320733547
id10697,0.9977656602859497,0.0014017577050253749,0.0008326345705427229
id24816,0.873630702495575,0.11407880485057831,0.012290535494685173
id00088,0.05626450479030609,0.7877934575080872,0.15594211220741272
id13846,0.45895916223526,0.5054642558097839,0.03557658940553665
id17597,0.8843942880630493,0.03781340271234512,0.07779230177402496
id09947,0.03537164255976677,0.8990839719772339,0.06554436683654785
id12050,0.8755720257759094,0.1199849396944046,0.004443043377250433
id24060,0.006295184604823589,0.008234314620494843,0.9854705333709717
id19942,0.9729838967323303,0.01097632572054863,0.016039742156863213
id06541,0.09051024913787842,0.9042205810546875,0.00526916841045022
id05746,0.9922524094581604,0.006163144484162331,0.001584474230185151
id13577,0.17000789940357208,0.7759535908699036,0.054038457572460175
id11877,0.6345561742782593,0.1943831741809845,0.17106065154075623
id19491,0.0812334269285202,0.8317000865936279,0.08706650137901306
id11352,0.04665633291006088,0.0017096672672778368,0.9516339898109436
id12791,0.8925443291664124,0.03740052506327629,0.07005516439676285
id05282,0.020417096093297005,0.009039021097123623,0.9705439209938049
id26833,0.15193721652030945,0.8336462378501892,0.014416497200727463
id00580,0.010655703023076057,0.013221383094787598,0.9761229157447815
id01236,0.013914331793785095,0.0002958868572022766,0.9857898354530334
id05455,0.8764986395835876,0.04157581180334091,0.08192554116249084
id00069,0.11363551765680313,0.8399618864059448,0.04640260711312294
id01605,0.9701152443885803,0.015131641179323196,0.014753127470612526
id17737,0.4136751592159271,0.02586689218878746,0.5604579448699951
id11315,0.012566112913191319,0.04230023920536041,0.945133626461029
id24044,0.22521060705184937,0.5017638802528381,0.2730254828929901
id18677,0.8955948352813721,0.010621448047459126,0.0937836766242981
id17678,0.988631546497345,0.005965825170278549,0.00540256267413497
id21528,0.8287049531936646,0.09140762686729431,0.07988745719194412
id21985,0.21816547214984894,0.7554131746292114,0.02642139419913292
id12860,0.6483768224716187,0.21964159607887268,0.13198158144950867
id08793,0.9408168196678162,0.044891584664583206,0.014291531406342983
id09245,0.9591518640518188,0.003308570245280862,0.037539537996053696
id12523,0.03244713321328163,0.002029434544965625,0.9655234813690186
id07158,0.13085126876831055,0.793620765209198,0.07552794367074966
id03473,0.21308135986328125,0.7082428336143494,0.07867583632469177
id05999,0.9282320141792297,0.022977927699685097,0.048790089786052704
id02469,0.49224546551704407,0.05904827639460564,0.4487062990665436
id16675,0.024074731394648552,0.0023392862640321255,0.9735860228538513
id20508,0.010225672274827957,0.003443049266934395,0.9863312244415283
id12669,0.9838526248931885,0.010138913989067078,0.006008434575051069
id22277,0.40581074357032776,0.283311128616333,0.31087809801101685
id00355,0.01149807870388031,0.04449130594730377,0.9440106749534607
id24427,0.13089539110660553,0.8554573655128479,0.013647289015352726
id19241,0.12412554770708084,0.4809805154800415,0.39489397406578064
id26301,0.3007207214832306,0.227375790476799,0.4719034731388092
id09404,0.5903927683830261,0.2335229367017746,0.17608432471752167
id14347,0.8053948879241943,0.032226257026195526,0.16237883269786835
id06898,0.9948134422302246,0.003989561926573515,0.0011969771003350616
id08750,0.9565498232841492,0.029959533363580704,0.013490607030689716
id13572,0.8957045674324036,0.05513446405529976,0.04916099086403847
id08731,0.004319462925195694,0.9768524169921875,0.01882811076939106
id20124,0.7675344944000244,0.02066180109977722,0.21180371940135956
id14276,0.008483197540044785,0.36503252387046814,0.6264842748641968
id13035,0.7179659605026245,0.15570791065692902,0.12632612884044647
id24056,0.05443735793232918,0.003917257767170668,0.9416453242301941
id21132,0.9703295826911926,0.014045912772417068,0.015624454244971275
id21465,0.34842032194137573,0.008394905366003513,0.6431848406791687
id27148,0.5393430590629578,0.4491875171661377,0.01146943960338831
id14482,0.841820478439331,0.04035642743110657,0.11782309412956238
id17950,0.1346389502286911,0.3773490786552429,0.4880119264125824
id15233,0.0197178665548563,0.9761790037155151,0.004103116691112518
id11794,0.025621306151151657,0.026225944980978966,0.9481527805328369
id27227,0.20399127900600433,0.6289043426513672,0.16710439324378967
id13093,0.9218689203262329,0.06555289775133133,0.01257819402962923
id12869,0.010497736744582653,0.9551505446434021,0.0343516580760479
id01256,0.9784759283065796,0.007443007081747055,0.014081132598221302
id00934,0.3634600341320038,0.4583841562271118,0.1781558096408844
id00121,0.823115348815918,0.14308328926563263,0.033801354467868805
id11054,0.4004179537296295,0.4704407751560211,0.12914128601551056
id02573,0.85670405626297,0.008608436211943626,0.13468751311302185
id13626,0.6521580815315247,0.01563659869134426,0.33220526576042175
id25047,0.8209144473075867,0.15057983994483948,0.028505727648735046
id04465,0.6410428881645203,0.35397428274154663,0.0049828169867396355
id09344,0.5932070016860962,0.3072361350059509,0.09955684095621109
id24254,0.0005372767336666584,0.9969102740287781,0.002552412450313568
id04266,0.08826332539319992,0.036658428609371185,0.8750782608985901
id19734,0.023323019966483116,0.0020661759190261364,0.9746108055114746
id13127,0.9816758632659912,0.00414997898042202,0.014174186624586582
id27066,0.4750182032585144,0.014301166869699955,0.510680615901947
id13629,0.014640850946307182,0.0003464063338469714,0.9850127696990967
id26484,0.2311585694551468,0.6577357649803162,0.11110563576221466
id02074,0.9096094965934753,0.0196274034678936,0.07076311111450195
id24688,0.8703430891036987,0.12149950116872787,0.008157412521541119
id17455,0.0063727134838700294,0.979686975479126,0.013940302655100822
id14980,0.9542345404624939,0.027435511350631714,0.01832997426390648
id15840,0.9962103366851807,0.001550941145978868,0.0022387118078768253
id20440,0.4349903464317322,0.04594806581735611,0.5190615653991699
id25262,0.849554717540741,0.12124518305063248,0.02920006774365902
id20395,0.019181059673428535,0.9603023529052734,0.02051653526723385
id14332,0.006612439174205065,0.9928464293479919,0.0005411549936980009
id07118,0.3879946768283844,0.5271412134170532,0.08486413955688477
id26424,0.9836686253547668,0.010339121334254742,0.005992196500301361
id21308,0.46564507484436035,0.4570016860961914,0.07735326886177063
id21688,0.060346394777297974,0.0028128656558692455,0.9368407726287842
id09581,0.04710369557142258,0.7890554070472717,0.16384091973304749
id27297,0.9567018747329712,0.03597365319728851,0.007324501406401396
id20086,0.16432543098926544,0.6976500153541565,0.13802455365657806
id03762,0.31406593322753906,0.6580600142478943,0.027874046936631203
id10789,0.7507936358451843,0.14900778234004974,0.10019861906766891
id18058,0.4399811625480652,0.13546255230903625,0.42455628514289856
id01701,0.6947891712188721,0.05629045516252518,0.24892036616802216
id17232,0.3158861994743347,0.6430734992027283,0.041040319949388504
id23541,0.9068875908851624,0.035063840448856354,0.0580485537648201
id20699,0.04556528851389885,0.8991647362709045,0.05527002364397049
id06657,0.05686120316386223,0.7116013765335083,0.23153747618198395
id13807,0.6895070672035217,0.23333506286144257,0.0771578699350357
id18344,0.05554565414786339,0.9382922053337097,0.006162126082926989
id09363,0.27619194984436035,0.4622308909893036,0.2615770995616913
id12470,0.333909809589386,0.5724536180496216,0.09363651275634766
id13430,0.7492777109146118,0.14180776476860046,0.1089145615696907
id13549,0.7179723381996155,0.07812298089265823,0.20390468835830688
id24423,0.5759224891662598,0.37738126516342163,0.04669627919793129
id15402,0.9674007892608643,0.0037087565287947655,0.02889041043817997
id22070,0.19558390974998474,0.7547325491905212,0.04968348145484924
id05977,0.9790382385253906,0.0066712344996631145,0.014290531165897846
id18772,0.6581054329872131,0.09128788858652115,0.2506066858768463
id11214,0.4533696472644806,0.4237573444843292,0.12287295609712601
id01263,0.9389572143554688,0.009493524208664894,0.0515492781996727
id03187,0.9288854002952576,0.0356939360499382,0.03542068600654602
id07817,0.7845839858055115,0.13682615756988525,0.07858989387750626
id08796,0.01992342434823513,0.9533305168151855,0.026746008545160294
id02347,0.4259757697582245,0.014441465958952904,0.5595827698707581
id08989,0.019587455317378044,0.03289389610290527,0.9475186467170715
id24462,0.8285986185073853,0.08389494568109512,0.08750641345977783
id05147,0.34942325949668884,0.2669135630130768,0.383663147687912
id26389,0.3327586352825165,0.29006269574165344,0.3771786093711853
id12300,0.8423108458518982,0.016930902376770973,0.14075832068920135
id06273,0.9322522282600403,0.04456491395831108,0.023182842880487442
id27453,0.8187974691390991,0.15299421548843384,0.028208285570144653
id19255,0.6419824957847595,0.12924841046333313,0.22876912355422974
id22593,0.7526649236679077,0.08950598537921906,0.15782910585403442
id07089,0.9764095544815063,0.015045087784528732,0.008545341901481152
id22379,0.04960143566131592,0.932203471660614,0.018195156008005142
id22024,0.9722961187362671,0.021597430109977722,0.006106440909206867
id25541,0.15342311561107635,0.6858992576599121,0.1606776863336563
id10216,0.4942382574081421,0.4187629222869873,0.08699887245893478
id07493,0.9628316164016724,0.032366540282964706,0.0048017799854278564
id25552,0.8160012364387512,0.03215666487812996,0.15184207260608673
id21244,0.6720725297927856,0.2511664032936096,0.07676110416650772
id17278,0.31732726097106934,0.6290667057037354,0.05360599607229233
id14850,0.9196425676345825,0.06674470752477646,0.013612703420221806
id21434,0.10266111046075821,0.583204984664917,0.314133882522583
id22924,0.9452550411224365,0.025654537603259087,0.029090451076626778
id17321,0.6185376048088074,0.16210681200027466,0.21935561299324036
id04319,0.8553805351257324,0.04218102991580963,0.10243850946426392
id09823,0.06980884820222855,0.8753871321678162,0.05480407550930977
id03485,0.18032462894916534,0.6430018544197083,0.1766735017299652
id12138,0.6787927150726318,0.056509580463171005,0.2646976709365845
id00196,0.05312230437994003,0.8125185966491699,0.13435903191566467
id07822,0.40986168384552,0.0531390979886055,0.5369992256164551
id21775,0.12081431597471237,0.08848538249731064,0.7907002568244934
id13407,0.3525398075580597,0.23786495625972748,0.4095952808856964
id12430,0.011364022269845009,0.983593761920929,0.005042150616645813
id23691,0.9553890228271484,0.03641917183995247,0.008191803470253944
id17641,0.0732458084821701,0.9004166126251221,0.02633759006857872
id09125,0.1144569143652916,0.6790602207183838,0.2064829021692276
id18512,0.804767370223999,0.05397571995854378,0.1412568837404251
id01639,0.7731125950813293,0.0863957554101944,0.14049163460731506
id06860,0.06792918592691422,0.0015335666248574853,0.930537223815918
id25534,0.7109499573707581,0.25803300738334656,0.031017061322927475
id13546,0.8038122653961182,0.033951155841350555,0.16223657131195068
id10032,0.9057345390319824,0.017517665401101112,0.07674778997898102
id05228,0.09311739355325699,0.004008291754871607,0.9028742909431458
id24992,0.05367277190089226,0.004896181169897318,0.9414310455322266
id14168,0.9581269025802612,0.004795221146196127,0.037077877670526505
id20747,0.6964306235313416,0.20247772336006165,0.10109162330627441
id16986,0.936126708984375,0.005759034305810928,0.05811428651213646
id11226,0.5856696367263794,0.3776108920574188,0.03671947494149208
id13998,0.8330143690109253,0.005351144354790449,0.16163448989391327
id15169,0.921221911907196,0.03623421862721443,0.042543865740299225
id00737,0.841086745262146,0.025830605998635292,0.13308264315128326
id24476,0.426342636346817,0.12443234771490097,0.4492250680923462
id03044,0.9102849364280701,0.03682684898376465,0.05288822203874588
id26746,0.8361874222755432,0.08145227283239365,0.08236028254032135
id10776,0.8148841261863708,0.06840437650680542,0.11671147495508194
id06266,0.10457047075033188,0.01172826997935772,0.8837012052536011
id13362,0.3961864709854126,0.582697868347168,0.021115660667419434
id09335,0.995309054851532,0.0018556652357801795,0.002835246967151761
id15894,0.5894415378570557,0.31242838501930237,0.09813004732131958
id15866,0.022166671231389046,0.3712558150291443,0.6065775156021118
id25763,0.44665399193763733,0.11677657812833786,0.4365694522857666
id01091,0.07413353770971298,0.9064400792121887,0.01942637749016285
id11647,0.13011234998703003,0.8497887253761292,0.020098935812711716
id19671,0.05774569883942604,0.47844982147216797,0.4638045132160187
id18007,0.08754295855760574,0.6009629964828491,0.31149405241012573
id01473,0.7389518618583679,0.2549901604652405,0.006058006081730127
id07169,0.3055526912212372,0.11532645672559738,0.5791208744049072
id05484,0.003442751243710518,0.0012667981209233403,0.9952905178070068
id18452,0.7803637385368347,0.20619791746139526,0.01343839056789875
id27490,0.39654555916786194,0.5575286746025085,0.04592577740550041
id11050,0.9184530973434448,0.02273964136838913,0.05880725383758545
id07588,0.025816675275564194,0.0014481695834547281,0.9727351069450378
id21194,0.6404473781585693,0.05971973389387131,0.29983288049697876
id07282,0.0519050769507885,0.003375222207978368,0.944719672203064
id03652,0.9470666646957397,0.004714674782007933,0.048218656331300735
id04009,0.01838960498571396,0.7073671817779541,0.27424317598342896
id27188,0.9699483513832092,0.0069480468519032,0.023103605955839157
id19554,0.7079965472221375,0.16058534383773804,0.1314181089401245
id04072,0.9623785018920898,0.0015505271730944514,0.03607095777988434
id19023,0.6226496696472168,0.28701892495155334,0.09033136814832687
id08801,0.32393983006477356,0.25587666034698486,0.42018353939056396
id08893,0.5563218593597412,0.011190811172127724,0.4324873089790344
id03644,0.14782068133354187,0.8407642841339111,0.011415031738579273
id00579,0.29738208651542664,0.04829216003417969,0.6543257832527161
id15631,0.9815680384635925,0.015399868600070477,0.003032080130651593
id07828,0.7457813024520874,0.23146089911460876,0.022757792845368385
id00411,0.20761114358901978,0.7889057397842407,0.0034831243101507425
id26553,0.5925852060317993,0.23478183150291443,0.17263294756412506
id05221,0.010234489105641842,0.005734439939260483,0.984031081199646
id20958,0.9687045812606812,0.01591801829636097,0.015377403236925602
id19691,0.42028355598449707,0.003498232923448086,0.5762182474136353
id10400,0.9677175283432007,0.0029699502047151327,0.029312580823898315
id16157,0.096908338367939,0.002295259153470397,0.9007964134216309
id26110,0.13437268137931824,0.8112512230873108,0.05437610670924187
id26270,0.5820556282997131,0.4035685062408447,0.014375852420926094
id04157,0.9958915710449219,0.00301378034055233,0.001094659324735403
id24711,0.6697264909744263,0.029220696538686752,0.3010528087615967
id05534,0.6850935816764832,0.016926871612668037,0.29797953367233276
id21712,0.5129756927490234,0.0868828147649765,0.40014153718948364
id03280,0.18033048510551453,0.1287267953157425,0.6909427642822266
id14997,0.342223197221756,0.0049410066567361355,0.6528358459472656
id21964,0.09093338996171951,0.0008567117038182914,0.9082099199295044
id20963,0.019987046718597412,0.001965627772733569,0.9780473113059998
id08635,0.30378392338752747,0.31585317850112915,0.380362868309021
id16390,0.24366457760334015,0.10961248725652695,0.6467229723930359
id16486,0.781193733215332,0.10786376148462296,0.11094255745410919
id14367,0.05180073529481888,0.8745823502540588,0.07361695170402527
id10560,0.8989835381507874,0.006980272941291332,0.09403619170188904
id14106,0.46463388204574585,0.10184548050165176,0.433520644903183
id09668,0.9638237357139587,0.02749522030353546,0.008681021630764008
id18250,0.863324761390686,0.11898447573184967,0.017690766602754593
id26648,0.6015602350234985,0.025044716894626617,0.37339502573013306
id27314,0.9875134825706482,0.001349359517917037,0.01113721914589405
id04581,0.575585663318634,0.30550989508628845,0.11890441924333572
id06405,0.5094903707504272,0.3764123022556305,0.11409730464220047
id17908,0.022394631057977676,0.020739668980240822,0.956865668296814
id07217,0.7767074108123779,0.13203810155391693,0.09125446528196335
id17285,0.9651690125465393,0.017260659486055374,0.01757037080824375
id19589,0.6110198497772217,0.270176500082016,0.11880360543727875
id15916,0.6319355964660645,0.026330115273594856,0.3417343199253082
id26239,0.9768385887145996,0.006377171725034714,0.01678425818681717
id20163,0.7444712519645691,0.18099576234817505,0.07453300058841705
id22845,0.049383096396923065,0.050412699580192566,0.9002042412757874
id11509,0.9614480137825012,0.029922135174274445,0.008629820309579372
id26789,0.4473001956939697,0.4883975684642792,0.06430227309465408
id24679,0.9629231691360474,0.02457783743739128,0.012498962692916393
id19832,0.9012559056282043,0.009939108975231647,0.08880497515201569
id11724,0.7513826489448547,0.10548041760921478,0.14313694834709167
id01539,0.8699052929878235,0.08497792482376099,0.04511677101254463
id22039,0.8660981059074402,0.11602260172367096,0.017879320308566093
id07621,0.08826692402362823,0.01625453121960163,0.8954784870147705
id16398,0.05623913183808327,0.9013518691062927,0.04240897670388222
id15932,0.8356537222862244,0.09637510031461716,0.06797119975090027
id17054,0.04310447722673416,0.9116122126579285,0.045283351093530655
id23487,0.4765594005584717,0.06996764987707138,0.45347297191619873
id16099,0.43904590606689453,0.5324677228927612,0.028486352413892746
id25225,0.7962982654571533,0.09154702723026276,0.11215472221374512
id18173,0.5775123834609985,0.21630655229091644,0.20618106424808502
id24856,0.8421658873558044,0.07818184047937393,0.07965225726366043
id14760,0.017506424337625504,0.657354474067688,0.3251391053199768
id25291,0.8792696595191956,0.09398354589939117,0.026746762916445732
id16267,0.10223285108804703,0.04098358750343323,0.8567835092544556
id07922,0.015142867341637611,0.013101441785693169,0.9717556834220886
id20870,0.3501807749271393,0.11082686483860016,0.5389924049377441
id21780,0.5334182381629944,0.2171381711959839,0.24944353103637695
id21309,0.7102203369140625,0.012979705817997456,0.2767999768257141
id05849,0.1109534278512001,0.8068237900733948,0.0822228193283081
id16246,0.08838996291160583,0.5366307497024536,0.37497928738594055
id25081,0.05784584954380989,0.8918013572692871,0.0503527894616127
id06468,0.5968656539916992,0.24465876817703247,0.1584756225347519
id13842,0.716789186000824,0.14946307241916656,0.13374774158000946
id23976,0.05732109025120735,0.010493735782802105,0.9321852326393127
id25649,0.5904420614242554,0.004345698282122612,0.40521228313446045
id26815,0.25538045167922974,0.5072832107543945,0.23733627796173096
id09343,0.03242409601807594,0.007506712339818478,0.9600691199302673
id03120,0.2404431402683258,0.04875444620847702,0.710802435874939
id16638,0.9361076951026917,0.03913174942135811,0.0247605312615633
id18625,0.1433064490556717,0.004892304074019194,0.8518012762069702
id01679,0.8352968096733093,0.10057660192251205,0.06412652134895325
id17137,0.04725997522473335,0.9277937412261963,0.02494633011519909
id14684,0.39090678095817566,0.01608053222298622,0.5930126905441284
id01671,0.35890525579452515,0.47139671444892883,0.1696980595588684
id27271,0.8007046580314636,0.0442826971411705,0.15501263737678528
id16321,0.9956364035606384,0.0007041650242172182,0.003659413894638419
id07468,0.002594397868961096,0.9968475699424744,0.0005580210126936436
id20777,0.018921874463558197,0.001661833142861724,0.9794162511825562
id26036,0.9138050675392151,0.0036547791678458452,0.0825401321053505
id23135,0.0057644532062113285,0.004506965633481741,0.989728569984436
id07669,0.10299324244260788,0.6033021211624146,0.293704628944397
id00142,0.014460640959441662,0.9837892651557922,0.0017500146059319377
id12357,0.9458284378051758,0.02095378376543522,0.03321785107254982
id08890,0.21367517113685608,0.39495357871055603,0.3913712501525879
id21379,0.4160865247249603,0.5710011124610901,0.012912371195852757
id12099,0.7287535667419434,0.03291705250740051,0.23832941055297852
id06503,0.9271544814109802,0.02660900168120861,0.046236567199230194
id14408,0.8556095361709595,0.12861402332782745,0.01577640324831009
id17370,0.9268147945404053,0.057147543877363205,0.016037635505199432
id25432,0.9053376913070679,0.07740086317062378,0.017261477187275887
id10132,0.4563526213169098,0.345735639333725,0.19791175425052643
id27069,0.03219350054860115,0.9167240262031555,0.05108240991830826
id11515,0.88938307762146,0.08493264764547348,0.025684215128421783
id01323,0.992952287197113,0.0028233847115188837,0.004224282689392567
id22520,0.008641053922474384,0.016124896705150604,0.9752340316772461
id03293,0.08257383108139038,0.0008860439411364496,0.9165401458740234
id19708,0.2928690016269684,0.30756962299346924,0.39956140518188477
id22346,0.9395627379417419,0.04312821105122566,0.01730901189148426
id27744,0.41728711128234863,0.050523873418569565,0.5321890115737915
id04004,0.980060338973999,0.012518998235464096,0.007420678157359362
id09476,0.9455793499946594,0.011623256839811802,0.04279734939336777
id01582,0.27149340510368347,0.07101241499185562,0.6574941873550415
id23782,0.032373398542404175,0.7486081719398499,0.21901845932006836
id03403,0.004720181226730347,0.00529324309900403,0.9899865984916687
id11119,0.022751256823539734,0.9705619812011719,0.006686816457659006
id16681,0.9677259922027588,0.023700008168816566,0.00857401080429554
id16399,0.9978691339492798,0.0003981386253144592,0.0017327553359791636
id22630,0.6165122985839844,0.07259431481361389,0.31089332699775696
id27950,0.7429701685905457,0.18508729338645935,0.0719425305724144
id00046,0.8444003462791443,0.02794046327471733,0.1276591718196869
id25556,0.14739970862865448,0.16562490165233612,0.6869754195213318
id16039,0.9846365451812744,0.009623976424336433,0.00573953939601779
id09110,0.9595074653625488,0.03158999979496002,0.008902600966393948
id19881,0.8345282673835754,0.02273368649184704,0.14273808896541595
id21735,0.6369983553886414,0.19630926847457886,0.16669237613677979
id02023,0.8834627866744995,0.05842532590031624,0.05811195448040962
id01230,0.01966976188123226,0.9789053201675415,0.0014248952502384782
id14916,0.046380724757909775,0.34134310483932495,0.6122761368751526
id04944,0.8473372459411621,0.1075010597705841,0.04516167193651199
id04349,0.2671152353286743,0.006701658479869366,0.7261831164360046
id22580,0.3093128800392151,0.323523610830307,0.3671634793281555
id00343,0.23105843365192413,0.7437233328819275,0.025218244642019272
id14218,0.0093647176399827,0.9716541767120361,0.018981177359819412
id10546,0.9037306904792786,0.08512157946825027,0.011147755198180676
id05627,0.0927828699350357,0.022600002586841583,0.8846170902252197
id13735,0.01452734973281622,0.9814854860305786,0.00398724339902401
id01525,0.3319108486175537,0.0648813247680664,0.6032078266143799
id25242,0.4181227684020996,0.03279285877943039,0.5490843653678894
id17077,0.36716294288635254,0.024432111531496048,0.6084049940109253
id05672,0.8306357860565186,0.01918797567486763,0.1501762568950653
id22404,0.3495853841304779,0.5080400705337524,0.14237454533576965
id25704,0.0467623695731163,0.9253441095352173,0.027893520891666412
id00903,0.9108771085739136,0.08346367627382278,0.005659173708409071
id15496,0.8303635120391846,0.16639013588428497,0.0032463662791997194
id09903,0.4614901840686798,0.03769532963633537,0.5008144974708557
id03419,0.4451873004436493,0.030196357518434525,0.5246163606643677
id06647,0.4900526702404022,0.3914850354194641,0.11846230179071426
id16700,0.016687169671058655,0.9661128520965576,0.017199989408254623
id08983,0.9828905463218689,0.011028025299310684,0.006081394385546446
id20782,0.5106333494186401,0.08311024308204651,0.40625637769699097
id24494,0.5574091076850891,0.41943109035491943,0.023159809410572052
id10495,0.405017226934433,0.5459248423576355,0.04905793443322182
id21262,0.036854151636362076,0.01548994891345501,0.9476558566093445
id25689,0.606045663356781,0.1265626847743988,0.26739171147346497
id03705,0.0997556671500206,0.6134892106056213,0.28675511479377747
id01187,0.18515174090862274,0.7543496489524841,0.060498595237731934
id24649,0.9569788575172424,0.015677524730563164,0.02734353579580784
id12629,0.31711187958717346,0.110349141061306,0.5725389719009399
id15211,0.003675393760204315,0.9867168664932251,0.009607695043087006
